RouteSurKey,Organization_Name,Time,Location,latitude,longitude,mean
1313,EPA,2/10/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,8.166666667
1314,EPA,2/10/2017,LIBERTY SCHOOL,41.864426,-87.748902,12.38333333
1315,EPA,2/10/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,10.10416667
1316,EPA,2/10/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,10.75
1317,EPA,2/10/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,11.10833333
1318,EPA,2/10/2017,VILLAGE GARAGE,41.670992,-87.732457,7.120833333
1319,EPA,2/11/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,16.90416667
1320,EPA,2/11/2017,LIBERTY SCHOOL,41.864426,-87.748902,19.35
1321,EPA,2/11/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,19.40833333
1322,EPA,2/11/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,18.60833333
1323,EPA,2/11/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,20.35
1324,EPA,2/11/2017,VILLAGE GARAGE,41.670992,-87.732457,14.67083333
1325,EPA,2/12/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,8.02
1326,EPA,2/12/2017,GRAVES ES,41.782766,-87.805377,7.1
1327,EPA,2/12/2017,IEPA TRAILER,41.965193,-87.876265,7.8
1328,EPA,2/12/2017,LIBERTY SCHOOL,41.864426,-87.748902,10.168
1329,EPA,2/12/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,6.8
1330,EPA,2/12/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,7.076
1331,EPA,2/12/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,8.7125
1332,EPA,2/12/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,8.12
1333,EPA,2/12/2017,VILLAGE GARAGE,41.670992,-87.732457,7.868
1334,EPA,2/12/2017,VILLAGE HALL,41.80118,-87.832349,6.5
1335,EPA,2/12/2017,WASHINGTON HS,41.687165,-87.539315,6.85
1336,EPA,2/13/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,4.8
1337,EPA,2/13/2017,LIBERTY SCHOOL,41.864426,-87.748902,9
1338,EPA,2/13/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,4.845833333
1339,EPA,2/13/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,5.8625
1340,EPA,2/13/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.3875
1341,EPA,2/13/2017,VILLAGE GARAGE,41.670992,-87.732457,5.075
1342,EPA,2/14/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,5.558333333
1343,EPA,2/14/2017,LIBERTY SCHOOL,41.864426,-87.748902,9.495833333
1344,EPA,2/14/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,5.429166667
1345,EPA,2/14/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,6.208333333
1346,EPA,2/14/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,6.295652174
1347,EPA,2/14/2017,VILLAGE GARAGE,41.670992,-87.732457,4.945833333
1348,EPA,2/15/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,4.466666667
1349,EPA,2/15/2017,GRAVES ES,41.782766,-87.805377,2.9
1350,EPA,2/15/2017,IEPA TRAILER,41.965193,-87.876265,4.4
1351,EPA,2/15/2017,LIBERTY SCHOOL,41.864426,-87.748902,5.983333333
1352,EPA,2/15/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,3.2
1353,EPA,2/15/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,4.064
1354,EPA,2/15/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,4.779166667
1355,EPA,2/15/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,1.890909091
1356,EPA,2/15/2017,VILLAGE GARAGE,41.670992,-87.732457,3.5875
1357,EPA,2/15/2017,VILLAGE HALL,41.80118,-87.832349,2.6
1358,EPA,2/15/2017,WASHINGTON HS,41.687165,-87.539315,3.5
1359,EPA,2/16/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.404166667
1360,EPA,2/16/2017,LIBERTY SCHOOL,41.864426,-87.748902,9.925
1361,EPA,2/16/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,6.670833333
1362,EPA,2/16/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,9.4625
1363,EPA,2/16/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,6.733333333
1364,EPA,2/16/2017,VILLAGE GARAGE,41.670992,-87.732457,6.404166667
1365,EPA,2/17/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,14.72727273
1366,EPA,2/17/2017,LIBERTY SCHOOL,41.864426,-87.748902,17.99166667
1367,EPA,2/17/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,14.9625
1368,EPA,2/17/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,13.79166667
1369,EPA,2/17/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,14.81666667
1370,EPA,2/17/2017,VILLAGE GARAGE,41.670992,-87.732457,8.120833333
1371,EPA,2/18/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,11.5
1372,EPA,2/18/2017,GRAVES ES,41.782766,-87.805377,14.6
1373,EPA,2/18/2017,IEPA TRAILER,41.965193,-87.876265,11.8
1374,EPA,2/18/2017,LIBERTY SCHOOL,41.864426,-87.748902,14.388
1375,EPA,2/18/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,14.8
1376,EPA,2/18/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,10.488
1377,EPA,2/18/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,13.37916667
1378,EPA,2/18/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,11.704
1379,EPA,2/18/2017,VILLAGE GARAGE,41.670992,-87.732457,9.704
1380,EPA,2/18/2017,VILLAGE HALL,41.80118,-87.832349,12.65
1381,EPA,2/18/2017,WASHINGTON HS,41.687165,-87.539315,9.6
1382,EPA,2/19/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,
1383,EPA,2/19/2017,LIBERTY SCHOOL,41.864426,-87.748902,22.55
1384,EPA,2/19/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,16.60833333
1385,EPA,2/19/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,17.59583333
1386,EPA,2/19/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,25.52916667
1387,EPA,2/19/2017,VILLAGE GARAGE,41.670992,-87.732457,21.19583333
1388,EPA,2/20/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,
1389,EPA,2/20/2017,LIBERTY SCHOOL,41.864426,-87.748902,24.18333333
1390,EPA,2/20/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,26.76666667
1391,EPA,2/20/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,22.3375
1392,EPA,2/20/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,22.29166667
1393,EPA,2/20/2017,VILLAGE GARAGE,41.670992,-87.732457,19.38333333
1394,EPA,2/21/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,10.21111111
1395,EPA,2/21/2017,GRAVES ES,41.782766,-87.805377,13.1
1396,EPA,2/21/2017,IEPA TRAILER,41.965193,-87.876265,15.1
1397,EPA,2/21/2017,LIBERTY SCHOOL,41.864426,-87.748902,16.66666667
1398,EPA,2/21/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,14.6
1399,EPA,2/21/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,14.264
1400,EPA,2/21/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,17.075
1401,EPA,2/21/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,11.20416667
1402,EPA,2/21/2017,VILLAGE GARAGE,41.670992,-87.732457,9.691666667
1403,EPA,2/21/2017,VILLAGE HALL,41.80118,-87.832349,14.9
1404,EPA,2/21/2017,WASHINGTON HS,41.687165,-87.539315,13.5
1405,EPA,2/22/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,16.0625
1406,EPA,2/22/2017,LIBERTY SCHOOL,41.864426,-87.748902,20.00833333
1407,EPA,2/22/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,13.02916667
1408,EPA,2/22/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,15.4625
1409,EPA,2/22/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,14.85416667
1410,EPA,2/22/2017,VILLAGE GARAGE,41.670992,-87.732457,14.82083333
1411,EPA,2/23/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,6.316666667
1412,EPA,2/23/2017,LIBERTY SCHOOL,41.864426,-87.748902,12.9625
1413,EPA,2/23/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,6.608333333
1414,EPA,2/23/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,7.341666667
1415,EPA,2/23/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,6.9
1416,EPA,2/23/2017,VILLAGE GARAGE,41.670992,-87.732457,6.7875
1417,EPA,2/23/2017,WASHINGTON HS,41.687165,-87.539315,8.7
1418,EPA,2/24/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.168
1419,EPA,2/24/2017,GRAVES ES,41.782766,-87.805377,5
1420,EPA,2/24/2017,IEPA TRAILER,41.965193,-87.876265,
1421,EPA,2/24/2017,LIBERTY SCHOOL,41.864426,-87.748902,9.152
1422,EPA,2/24/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,2.4
1423,EPA,2/24/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,2.7125
1424,EPA,2/24/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,4.258333333
1425,EPA,2/24/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,2.928
1426,EPA,2/24/2017,VILLAGE GARAGE,41.670992,-87.732457,7.504
1427,EPA,2/24/2017,VILLAGE HALL,41.80118,-87.832349,4.65
1428,EPA,2/24/2017,WASHINGTON HS,41.687165,-87.539315,4.8
1429,EPA,2/25/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,5.4125
1430,EPA,2/25/2017,LIBERTY SCHOOL,41.864426,-87.748902,7.2375
1431,EPA,2/25/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,7.604166667
1432,EPA,2/25/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,7.379166667
1433,EPA,2/25/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,5.033333333
1434,EPA,2/25/2017,VILLAGE GARAGE,41.670992,-87.732457,5.733333333
1435,EPA,2/26/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,4.745833333
1436,EPA,2/26/2017,LIBERTY SCHOOL,41.864426,-87.748902,9.925
1437,EPA,2/26/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.179166667
1438,EPA,2/26/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,8.733333333
1439,EPA,2/26/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,6.954166667
1440,EPA,2/26/2017,VILLAGE GARAGE,41.670992,-87.732457,6.425
1441,EPA,2/27/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,10.46666667
1442,EPA,2/27/2017,GRAVES ES,41.782766,-87.805377,11.2
1443,EPA,2/27/2017,IEPA TRAILER,41.965193,-87.876265,14
1444,EPA,2/27/2017,LIBERTY SCHOOL,41.864426,-87.748902,14.40869565
1445,EPA,2/27/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,
1446,EPA,2/27/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,12.75833333
1447,EPA,2/27/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,12.52916667
1448,EPA,2/27/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,13.38333333
1449,EPA,2/27/2017,VILLAGE GARAGE,41.670992,-87.732457,9.233333333
1450,EPA,2/27/2017,VILLAGE HALL,41.80118,-87.832349,13.1
1451,EPA,2/27/2017,WASHINGTON HS,41.687165,-87.539315,10.5
1452,EPA,2/28/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,9.7375
1453,EPA,2/28/2017,LIBERTY SCHOOL,41.864426,-87.748902,14.92083333
1454,EPA,2/28/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,12.175
1455,EPA,2/28/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,12.05416667
1456,EPA,2/28/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,8.45
1457,EPA,2/28/2017,VILLAGE GARAGE,41.670992,-87.732457,8.570833333
1458,EPA,3/1/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,3.9875
1459,EPA,3/1/2017,LIBERTY SCHOOL,41.864426,-87.748902,8.616666667
1460,EPA,3/1/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,3.8
1461,EPA,3/1/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,4.491666667
1462,EPA,3/1/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,5.579166667
1463,EPA,3/1/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,3.645833333
1464,EPA,3/1/2017,VILLAGE GARAGE,41.670992,-87.732457,5.516666667
1465,EPA,3/2/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,4.648
1466,EPA,3/2/2017,GRAVES ES,41.782766,-87.805377,4.5
1467,EPA,3/2/2017,IEPA TRAILER,41.965193,-87.876265,5.3
1468,EPA,3/2/2017,LIBERTY SCHOOL,41.864426,-87.748902,8.336
1469,EPA,3/2/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,
1470,EPA,3/2/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,5.3625
1471,EPA,3/2/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,6.0875
1472,EPA,3/2/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,4.908
1473,EPA,3/2/2017,VILLAGE GARAGE,41.670992,-87.732457,5.448
1474,EPA,3/2/2017,VILLAGE HALL,41.80118,-87.832349,4.35
1475,EPA,3/2/2017,WASHINGTON HS,41.687165,-87.539315,4.1
1476,EPA,3/3/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,6.954545455
1477,EPA,3/3/2017,LIBERTY SCHOOL,41.864426,-87.748902,7.8875
1478,EPA,3/3/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,5
1479,EPA,3/3/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,6.304166667
1480,EPA,3/3/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,6.1875
1481,EPA,3/3/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,5.5
1482,EPA,3/3/2017,VILLAGE GARAGE,41.670992,-87.732457,5.045833333
1483,EPA,3/4/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,8.979166667
1484,EPA,3/4/2017,LIBERTY SCHOOL,41.864426,-87.748902,12.72916667
1485,EPA,3/4/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.75
1486,EPA,3/4/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,10.77916667
1487,EPA,3/4/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,9.816666667
1488,EPA,3/4/2017,VILLAGE GARAGE,41.670992,-87.732457,5.995833333
1489,EPA,3/5/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.0625
1490,EPA,3/5/2017,GRAVES ES,41.782766,-87.805377,
1491,EPA,3/5/2017,IEPA TRAILER,41.965193,-87.876265,8
1492,EPA,3/5/2017,LIBERTY SCHOOL,41.864426,-87.748902,11.5875
1493,EPA,3/5/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,
1494,EPA,3/5/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.804
1495,EPA,3/5/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,9.716666667
1496,EPA,3/5/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.75
1497,EPA,3/5/2017,VILLAGE GARAGE,41.670992,-87.732457,6.845833333
1498,EPA,3/5/2017,VILLAGE HALL,41.80118,-87.832349,7.9
1499,EPA,3/5/2017,WASHINGTON HS,41.687165,-87.539315,6.3
1500,EPA,3/6/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,6.658333333
1501,EPA,3/6/2017,LIBERTY SCHOOL,41.864426,-87.748902,13.3375
1502,EPA,3/6/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,8.483333333
1503,EPA,3/6/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,10.01666667
1504,EPA,3/6/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,5.270833333
1505,EPA,3/6/2017,VILLAGE GARAGE,41.670992,-87.732457,8.095833333
1506,EPA,3/7/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,4.220833333
1507,EPA,3/7/2017,LIBERTY SCHOOL,41.864426,-87.748902,11.75
1508,EPA,3/7/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,3.575
1509,EPA,3/7/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,8.720833333
1510,EPA,3/7/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,4.091666667
1511,EPA,3/7/2017,VILLAGE GARAGE,41.670992,-87.732457,6.641666667
1512,EPA,3/8/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,4.436
1513,EPA,3/8/2017,GRAVES ES,41.782766,-87.805377,
1514,EPA,3/8/2017,IEPA TRAILER,41.965193,-87.876265,
1515,EPA,3/8/2017,LIBERTY SCHOOL,41.864426,-87.748902,6.807692308
1516,EPA,3/8/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,1.9
1517,EPA,3/8/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,3.045833333
1518,EPA,3/8/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,6.1375
1519,EPA,3/8/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,2.12
1520,EPA,3/8/2017,VILLAGE GARAGE,41.670992,-87.732457,4.032
1521,EPA,3/8/2017,VILLAGE HALL,41.80118,-87.832349,2.4
1522,EPA,3/8/2017,WASHINGTON HS,41.687165,-87.539315,7.35
1523,EPA,3/9/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,3.558333333
1524,EPA,3/9/2017,LIBERTY SCHOOL,41.864426,-87.748902,7.2125
1525,EPA,3/9/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,3.616666667
1526,EPA,3/9/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,6.208333333
1527,EPA,3/9/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,3.379166667
1528,EPA,3/9/2017,VILLAGE GARAGE,41.670992,-87.732457,4.915789474
1529,EPA,3/10/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,3.891666667
1530,EPA,3/10/2017,LIBERTY SCHOOL,41.864426,-87.748902,4.2875
1531,EPA,3/10/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,5.179166667
1532,EPA,3/10/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,7.725
1533,EPA,3/10/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,6.589473684
1534,EPA,3/10/2017,VILLAGE GARAGE,41.670992,-87.732457,8.022222222
1535,EPA,3/11/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,3.433333333
1536,EPA,3/11/2017,GRAVES ES,41.782766,-87.805377,3.6
1537,EPA,3/11/2017,IEPA TRAILER,41.965193,-87.876265,5.3
1538,EPA,3/11/2017,LIBERTY SCHOOL,41.864426,-87.748902,3.929166667
1539,EPA,3/11/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,3.6
1540,EPA,3/11/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,5.668
1541,EPA,3/11/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,7.183333333
1542,EPA,3/11/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.658333333
1543,EPA,3/11/2017,VILLAGE GARAGE,41.670992,-87.732457,5.7375
1544,EPA,3/11/2017,VILLAGE HALL,41.80118,-87.832349,5.1
1545,EPA,3/11/2017,WASHINGTON HS,41.687165,-87.539315,3.3
1546,EPA,3/12/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,6.841666667
1547,EPA,3/12/2017,GRAVES ES,41.782766,-87.805377,7.1
1548,EPA,3/12/2017,LIBERTY SCHOOL,41.864426,-87.748902,5.6125
1549,EPA,3/12/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,7
1550,EPA,3/12/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,7.354166667
1551,EPA,3/12/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,8.045833333
1552,EPA,3/12/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,10.70416667
1553,EPA,3/12/2017,VILLAGE GARAGE,41.670992,-87.732457,7.970833333
1554,EPA,3/13/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,8.9
1555,EPA,3/13/2017,LIBERTY SCHOOL,41.864426,-87.748902,7.6125
1556,EPA,3/13/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,8.133333333
1557,EPA,3/13/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,9.441666667
1558,EPA,3/13/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,12.94166667
1559,EPA,3/13/2017,VILLAGE GARAGE,41.670992,-87.732457,11.3
1560,EPA,3/14/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,4.470833333
1561,EPA,3/14/2017,GRAVES ES,41.782766,-87.805377,
1562,EPA,3/14/2017,IEPA TRAILER,41.965193,-87.876265,6.9
1563,EPA,3/14/2017,LIBERTY SCHOOL,41.864426,-87.748902,5.464
1564,EPA,3/14/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,4.8
1565,EPA,3/14/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,5.868
1566,EPA,3/14/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,8.604347826
1567,EPA,3/14/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,8.504
1568,EPA,3/14/2017,VILLAGE GARAGE,41.670992,-87.732457,4.5
1569,EPA,3/14/2017,VILLAGE HALL,41.80118,-87.832349,5.15
1570,EPA,3/14/2017,WASHINGTON HS,41.687165,-87.539315,4.3
1571,EPA,3/15/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.745833333
1572,EPA,3/15/2017,LIBERTY SCHOOL,41.864426,-87.748902,5.775
1573,EPA,3/15/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,7.604166667
1574,EPA,3/15/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,9.0125
1575,EPA,3/15/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,8.454166667
1576,EPA,3/15/2017,VILLAGE GARAGE,41.670992,-87.732457,
1577,EPA,3/16/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,9.8625
1578,EPA,3/16/2017,LIBERTY SCHOOL,41.864426,-87.748902,10.18333333
1579,EPA,3/16/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,13
1580,EPA,3/16/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,12.2875
1581,EPA,3/16/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,13.42083333
1582,EPA,3/16/2017,VILLAGE GARAGE,41.670992,-87.732457,
1583,EPA,3/17/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,12.71538462
1584,EPA,3/17/2017,GRAVES ES,41.782766,-87.805377,
1585,EPA,3/17/2017,IEPA TRAILER,41.965193,-87.876265,17.1
1586,EPA,3/17/2017,LIBERTY SCHOOL,41.864426,-87.748902,12.95
1587,EPA,3/17/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,16.6
1588,EPA,3/17/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,16.036
1589,EPA,3/17/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,14.37916667
1590,EPA,3/17/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,18.72916667
1591,EPA,3/17/2017,VILLAGE GARAGE,41.670992,-87.732457,
1592,EPA,3/17/2017,VILLAGE HALL,41.80118,-87.832349,15.3
1593,EPA,3/17/2017,WASHINGTON HS,41.687165,-87.539315,13.8
1594,EPA,3/18/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,
1595,EPA,3/18/2017,LIBERTY SCHOOL,41.864426,-87.748902,6.470833333
1596,EPA,3/18/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,5.466666667
1597,EPA,3/18/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,5.541666667
1598,EPA,3/18/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.008333333
1599,EPA,3/18/2017,VILLAGE GARAGE,41.670992,-87.732457,
1600,EPA,3/19/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,
1601,EPA,3/19/2017,LIBERTY SCHOOL,41.864426,-87.748902,8.7125
1602,EPA,3/19/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,8.166666667
1603,EPA,3/19/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,9.279166667
1604,EPA,3/19/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,11.49583333
1605,EPA,3/19/2017,VILLAGE GARAGE,41.670992,-87.732457,
1606,EPA,3/20/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,14.06923077
1607,EPA,3/20/2017,GRAVES ES,41.782766,-87.805377,
1608,EPA,3/20/2017,IEPA TRAILER,41.965193,-87.876265,16.3
1609,EPA,3/20/2017,LIBERTY SCHOOL,41.864426,-87.748902,13.784
1610,EPA,3/20/2017,MAYFAIR PUMP STATION,41.965485,-87.749928,14.3
1611,EPA,3/20/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,13.9375
1612,EPA,3/20/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,13.64583333
1613,EPA,3/20/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,17.128
1614,EPA,3/20/2017,VILLAGE GARAGE,41.670992,-87.732457,13.5
1615,EPA,3/20/2017,VILLAGE HALL,41.80118,-87.832349,14.5
1616,EPA,3/20/2017,WASHINGTON HS,41.687165,-87.539315,12.6
1617,EPA,3/21/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.341666667
1618,EPA,3/21/2017,LIBERTY SCHOOL,41.864426,-87.748902,7.6375
1619,EPA,3/21/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,6.216666667
1620,EPA,3/21/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,7.754166667
1621,EPA,3/21/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,8.145833333
1622,EPA,3/21/2017,VILLAGE GARAGE,41.670992,-87.732457,5.836363636
1623,EPA,3/22/2017,COM ED MAINTENANCE BLDG,41.7514,-87.713488,2.075
1624,EPA,3/22/2017,GRAVES ES,41.782766,-87.805377,3
1625,EPA,3/22/2017,LIBERTY SCHOOL,41.864426,-87.748902,5.270833333
1626,EPA,3/22/2017,NORTHBROOK WATER PLANT,42.139996,-87.799227,4.470833333
1627,EPA,3/22/2017,REGIONAL OFFICE BUILDING,42.060285,-87.863225,4.825
1628,EPA,3/22/2017,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.041666667
